Date,AAPL,AMZN,BAC,C,CRM,GOOG,JPM,MS,MSFT,PCLN
2015-05-11,120.984306,432.850006,15.907299,52.842152,71.199997,535.700012,61.311119,36.491135,44.437195,1186.380005
2015-05-12,120.553329,431.019989,15.84942,52.61697,71.769997,529.039978,61.226814,35.9855,44.418427,1183.469971
2015-05-13,120.687416,426.869995,15.888006,53.067352,71.790001,529.619995,61.376686,36.042747,44.681099,1177.75
2015-05-14,123.503227,432.279999,15.936238,53.458988,72.879997,538.400024,61.873169,36.386196,45.703613,1190.089966
2015-05-15,123.330833,426.0,15.772245,53.106518,72.400002,533.849976,61.713917,36.109528,45.309616,1198.800049
2015-05-18,124.690865,425.23999,15.926591,53.527523,72.800003,532.299988,62.219776,36.567455,45.037567,1216.839966
2015-05-19,124.575912,421.709991,16.177406,54.173744,71.480003,537.359985,62.772469,36.9109,44.924271,1213.660034
2015-05-20,124.566338,423.859985,16.148462,53.742931,70.160004,539.27002,62.275997,36.567455,44.924271,1208.180054
2015-05-21,125.840164,431.630005,16.138817,53.693974,72.910004,542.51001,62.435226,36.290787,44.773201,1212.630005
2015-05-22,126.941574,427.630005,16.158112,53.821262,75.010002,540.109985,62.266617,36.414806,44.282227,1208.5
2015-05-26,124.14492,425.470001,15.916947,53.106518,73.57,532.320007,61.573414,36.052284,43.989521,1195.780029
2015-05-27,126.462708,431.420013,16.148462,53.723354,73.949997,539.789978,62.266617,36.844116,44.952595,1197.76001
2015-05-28,126.213676,426.570007,16.080942,53.410034,72.68,539.780029,62.013691,36.949059,44.801529,1190.550049
2015-05-29,124.777046,429.230011,15.916947,52.949867,72.75,532.109985,61.620258,36.443432,44.244453,1172.040039
2015-06-01,125.026062,430.920013,15.965178,53.31213,73.099998,533.98999,61.901279,36.805962,44.593803,1166.660034
2015-06-02,124.470581,430.98999,16.129171,53.576485,72.900002,539.179993,61.84507,36.748726,44.301109,1196.02002
2015-06-03,124.623802,436.589996,16.380739,54.467472,73.470001,540.309998,62.482059,37.216187,44.235012,1193.709961
2015-06-04,123.895912,430.779999,16.235603,54.173744,72.209999,536.700012,62.135471,36.920441,43.772362,1185.73999
2015-06-05,123.215904,426.950012,16.632303,55.064724,73.550003,533.330017,63.156536,37.483311,43.564648,1178.160034
2015-06-08,122.401802,423.5,16.525869,54.487053,71.839996,526.830017,62.660057,37.292507,43.177528,1164.050049
2015-06-09,122.037849,425.480011,16.748407,54.829739,71.760002,526.690002,62.931725,37.330677,43.101997,1163.27002
2015-06-10,123.436188,430.769989,17.019323,55.828423,73.029999,536.690002,63.94342,38.055725,44.008411,1179.939941
2015-06-11,123.158417,432.970001,16.922571,56.014446,72.400002,534.609985,64.186974,38.036644,43.847897,1181.930054
2015-06-12,121.798416,429.920013,16.922571,55.916542,71.769997,532.330017,63.934052,37.788593,43.404137,1174.170044
2015-06-15,121.558975,423.670013,16.903217,55.466156,72.559998,527.200012,63.690495,37.712276,42.941483,1175.359985
2015-06-16,122.210251,427.26001,16.980621,55.877377,73.400002,528.150024,64.046471,37.912621,43.271946,1176.199951
2015-06-17,121.92292,427.809998,16.806463,55.358456,74.419998,529.26001,63.831009,37.759983,43.404137,1163.569946
2015-06-18,122.478409,439.390015,16.816135,55.573853,75.709999,536.72998,64.430534,37.96032,44.112274,1173.959961
2015-06-19,121.252487,434.920013,16.612949,55.054928,75.0,536.690002,63.774803,37.559635,43.526875,1158.459961
2015-06-22,122.219826,436.290009,16.903217,55.759888,74.779999,538.190002,64.599159,38.017563,43.64962,1150.390015
2015-06-23,121.664322,445.98999,17.096727,56.190689,74.199997,540.47998,65.339195,38.361004,43.347481,1155.949951
2015-06-24,122.698708,440.839996,16.922571,55.475945,73.5,537.840027,64.65535,37.817223,43.092552,1154.920044
2015-06-25,122.114471,440.100006,16.806463,55.015762,73.610001,535.22998,64.308754,37.416531,43.101997,1149.189941
2015-06-26,121.396149,438.100006,16.845165,55.162628,72.339996,531.690002,64.589798,37.683655,42.733753,1140.900024
2015-06-29,119.269913,429.859985,16.342033,53.733143,70.0,521.52002,62.950443,36.548378,41.893436,1107.72998
2015-06-30,120.131905,434.089996,16.467817,54.085617,69.629997,520.51001,63.475033,37.006306,41.685722,1151.369995
2015-07-01,121.252487,437.390015,16.661327,54.516422,70.540001,521.840027,64.182198,37.550095,41.968971,1150.349976
2015-07-02,121.099236,437.709991,16.477491,54.212902,70.419998,523.400024,63.663609,37.20665,41.921768,1143.069946
2015-07-06,120.677834,436.040009,16.390413,53.928959,69.160004,522.859985,63.484463,37.063541,41.912315,1141.430054
2015-07-07,120.380928,436.720001,16.148523,53.361076,70.260002,525.02002,62.984745,36.844116,41.827347,1145.01001
2015-07-08,117.392715,429.700012,15.722796,51.696606,69.389999,516.830017,61.692986,36.052284,41.770699,1116.939941
2015-07-09,114.998314,434.390015,15.945333,52.587589,69.959999,520.679993,62.334152,36.348026,42.035069,1126.069946
2015-07-10,118.072723,443.51001,16.158199,53.41983,71.139999,530.130005,63.220463,36.863197,42.120037,1143.189941
2015-07-13,120.352196,455.570007,16.467817,54.379353,71.050003,546.549988,64.201057,37.511932,42.998135,1171.390015
2015-07-14,120.304298,465.570007,16.574247,54.741619,71.790001,561.099976,65.096809,37.883995,43.073662,1171.430054
2015-07-15,121.463196,461.190002,17.106403,55.280121,71.360001,560.219971,65.238235,37.874462,43.205849,1167.540039
2015-07-16,123.081818,475.480011,17.367645,57.365616,72.419998,579.849976,65.587097,38.074806,44.055618,1182.98999
2015-07-17,124.14492,483.01001,17.512777,57.52227,72.809998,672.929993,65.257088,38.351471,44.017853,1216.0
2015-07-20,126.491463,488.100006,17.532131,57.620178,72.769997,663.02002,65.304237,38.198833,44.301109,1247.910034
2015-07-21,125.227188,488.0,17.493427,57.864948,73.830002,662.299988,65.153366,38.236988,44.641014,1235.199951
2015-07-22,119.930779,488.269989,17.851423,59.079044,73.870003,662.099976,66.077408,38.675835,42.998135,1233.969971
2015-07-23,119.873306,482.179993,17.590181,58.618862,72.209999,644.280029,65.662529,38.103424,43.53632,1228.959961
2015-07-24,119.241196,529.419983,17.319267,57.473309,73.919998,623.559998,64.974228,37.779053,43.375801,1197.420044
2015-07-27,117.584259,531.409973,17.096727,56.748779,72.459999,627.26001,64.125633,37.445148,42.818733,1186.079956
2015-07-28,118.168503,526.030029,17.299915,57.150208,73.790001,628.0,64.163345,37.445148,42.809303,1208.089966
2015-07-29,117.794968,529.0,17.570833,57.688721,73.879997,631.929993,65.002502,37.62711,43.706272,1219.430054
2015-07-30,117.201164,536.76001,17.541803,57.698513,73.360001,632.590027,65.096809,37.636684,44.26334,1222.060059
2015-07-31,116.176353,536.150024,17.299915,57.286945,73.300003,625.609985,64.615929,37.196156,44.093388,1243.569946
2015-08-03,113.437157,535.030029,17.193485,57.267338,72.440002,631.210022,64.615929,37.119541,44.19725,1240.47998
2015-08-04,109.797668,531.900024,17.222509,57.296741,71.889999,629.25,64.549919,37.27277,44.886497,1283.98999
2015-08-05,110.525574,537.01001,17.290241,57.561325,72.529999,643.780029,64.804504,37.349388,44.924271,1351.209961
